sample_id,run_id_if_available,main_true,main_pred,turn_true,turn_pred,theta_true_deg,theta_pred_deg,theta_abs_err_deg,is_main_error,is_turn_error,is_transition_window,is_stall,is_slope,is_flat,is_theta_edge,is_flat_peak,main_conf,turn_conf,theta_error_rank,input_feature_stats
test_00544,27,1,1,0,0,-6.75,-1.37885725498199,5.37114286422729,false,false,false,true,false,false,false,false,0.99998023982076,0.99999409516116,37,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-1.1256531453691423,""I_sum_rms"":1.2206551519694024,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5836241031065583,""v_hat_rms"":0.5836773935583519,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.6043723737820983,""drive_load_proxy_rms"":0.682008981259174,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02368,12,2,2,-1,0,9.49999904632568,4.16214418411255,5.33785486221313,false,true,false,false,true,false,true,false,0.999953656938678,0.875240054226955,38,"{""gyro_z_mean"":0.9084489396773279,""gyro_z_rms"":0.9153172416756005,""I_sum_mean"":0.5842190776020288,""I_sum_rms"":0.6667309042179529,""I_diff_abs_mean"":-0.6108208879595622,""I_diff_abs_rms"":1.214673140974339,""v_hat_mean"":-0.4701052058953792,""v_hat_rms"":0.4711748533746702,""kappa_proxy_mean"":1.9203168544918299,""kappa_proxy_rms"":1.923772732931309,""drive_load_proxy_mean"":-0.7768927742145024,""drive_load_proxy_rms"":1.3276943057908526,""yaw_consistency_error_mean"":-0.9462630706839263,""yaw_consistency_error_rms"":0.9536291732339636}"
test_02550,60,1,1,0,0,9.24999904632568,14.530912399292,5.28091335296631,false,false,false,true,false,false,false,false,0.999999999999991,0.99999999999994,39,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":1.1779981745930854,""I_sum_rms"":1.36607953174267,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5153155624866486,""v_hat_rms"":0.5153984227866862,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.5227948846295476,""drive_load_proxy_rms"":1.5740276612813682,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02899,60,1,1,0,0,9.24999904632568,14.5170793533325,5.26708030700684,false,false,false,true,false,false,false,false,0.999999999999998,0.999999999999972,40,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.7642328291258309,""I_sum_rms"":1.0657833766309635,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5097281574271619,""v_hat_rms"":0.5098276326745236,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.2856001881882548,""drive_load_proxy_rms"":1.3552045821728411,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01144,60,1,1,0,0,9.24999904632568,14.4904794692993,5.24048042297363,false,false,false,true,false,false,false,false,1,1,41,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":1.3851392944925465,""I_sum_rms"":1.4939620129370657,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5181139786727726,""v_hat_rms"":0.5181659944240139,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.6404071603901684,""drive_load_proxy_rms"":1.6716759982756852,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02988,60,1,1,0,0,9.24999904632568,14.4847850799561,5.23478603363037,false,false,false,true,false,false,false,false,0.999999999999997,0.99999999999998,42,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.9709605160169303,""I_sum_rms"":1.224998678642914,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5125192259438336,""v_hat_rms"":0.5126179656332628,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.4045012858696282,""drive_load_proxy_rms"":1.4690719514604853,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00901,60,1,1,0,0,9.24999904632568,14.4802188873291,5.23021984100342,false,false,false,true,false,false,false,false,0.999999999999997,0.999999999999955,43,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.5585990144463722,""I_sum_rms"":0.8800889174528365,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5069528124295175,""v_hat_rms"":0.5070379627999153,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.1666664965450764,""drive_load_proxy_rms"":1.230796874208729,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00650,3,2,2,0,0,5.09326171875,-0.0595636032521725,5.15282535552979,false,false,false,false,true,false,false,false,0.896597395262786,0.946474987292595,44,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.542122085695155,""I_sum_rms"":0.7380334172018949,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5745819234289229,""v_hat_rms"":0.5745840610881854,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.8442318758538931,""drive_load_proxy_rms"":0.9782601158285905,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01584,33,1,1,0,0,-3.75,1.3792028427124,5.1292028427124,false,false,false,true,false,false,false,false,0.99996848541141,0.999895846560041,45,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-1.1288507683202624,""I_sum_rms"":1.1403782716003767,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5817213207483292,""v_hat_rms"":0.5817244839300618,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.24427885711338604,""drive_load_proxy_rms"":0.2613387858220293,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02479,3,2,2,0,0,8.83269882202148,3.7373960018158,5.09530258178711,false,false,false,false,true,false,true,false,0.993593387802034,0.968921459694823,46,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.49473888595821336,""I_sum_rms"":0.7403843269307782,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5731060020625591,""v_hat_rms"":0.5731203270785714,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.5872992423905998,""drive_load_proxy_rms"":0.9501540366685102,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01880,3,1,0,1,1,-6.49999952316284,-1.51077377796173,4.9892258644104,true,false,false,true,false,false,false,false,0.958625550948212,0.74028044078007,47,"{""gyro_z_mean"":-1.5909387071151286,""gyro_z_rms"":1.8381537710039997,""I_sum_mean"":-1.2306028188686469,""I_sum_rms"":1.537104102387593,""I_diff_abs_mean"":0.3902362123480998,""I_diff_abs_rms"":0.8122723734282296,""v_hat_mean"":-0.10663148706134962,""v_hat_rms"":0.12127456461581095,""kappa_proxy_mean"":-1.836520350072533,""kappa_proxy_rms"":1.9901910404013416,""drive_load_proxy_mean"":-0.41182741409602386,""drive_load_proxy_rms"":0.727936887831626,""yaw_consistency_error_mean"":2.1903605533298105,""yaw_consistency_error_rms"":2.428611186142779}"
test_00478,3,0,0,0,0,-0.356175750494003,-5.3364143371582,4.98023843765259,false,false,false,false,true,true,false,true,0.99946243056389,0.945752985983682,48,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.43899605225306004,""I_sum_rms"":0.6222360194448153,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5751195643097162,""v_hat_rms"":0.5751198673441851,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.018701032444369,""drive_load_proxy_rms"":1.0500902907610397,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00584,33,1,1,0,0,-3.75,1.18268978595734,4.93268966674805,false,false,false,true,false,false,false,false,0.999999982040782,0.999998896352639,49,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-1.1796430591493845,""I_sum_rms"":1.1966166090641475,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5794961540959775,""v_hat_rms"":0.5795273876743139,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.15322662550170207,""drive_load_proxy_rms"":0.29301172919485796,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_03323,22,1,1,0,0,-9.55000019073486,-4.63608598709106,4.9139142036438,false,false,false,true,false,false,false,false,0.999999865111662,0.990323444609082,50,"{""gyro_z_mean"":0.357090562582016,""gyro_z_rms"":0.357090562582016,""I_sum_mean"":0.3002364789135754,""I_sum_rms"":0.30025834897801185,""I_diff_abs_mean"":-0.5947047758381814,""I_diff_abs_rms"":0.7296080084824148,""v_hat_mean"":-0.6018410148099065,""v_hat_rms"":0.6018738443234006,""kappa_proxy_mean"":0.768516983371228,""kappa_proxy_rms"":0.7697372406381625,""drive_load_proxy_mean"":-0.5258448524400592,""drive_load_proxy_rms"":0.6116568274531416,""yaw_consistency_error_mean"":-0.33773623406887054,""yaw_consistency_error_rms"":0.3377474195070507}"
test_00712,9,2,2,0,0,-9.49999904632568,-4.6454963684082,4.85450267791748,false,false,false,false,true,false,true,false,0.99999998229535,0.848108436483502,51,"{""gyro_z_mean"":-0.0512814503001664,""gyro_z_rms"":0.14708824522081088,""I_sum_mean"":0.4635714371688664,""I_sum_rms"":0.5582814203062149,""I_diff_abs_mean"":-1.2119736239255872,""I_diff_abs_rms"":1.327030980159467,""v_hat_mean"":-0.508865381591022,""v_hat_rms"":0.5102853774583683,""kappa_proxy_mean"":-0.7458352502435446,""kappa_proxy_rms"":0.809064931271004,""drive_load_proxy_mean"":0.7611937879119068,""drive_load_proxy_rms"":0.9167675873384014,""yaw_consistency_error_mean"":0.045678304761167965,""yaw_consistency_error_rms"":0.171619081964607}"
test_01712,54,1,1,0,0,6.24999952316284,11.10080909729,4.8508095741272,false,false,false,true,false,false,false,false,1,0.999999999999998,52,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.05185715546213032,""I_sum_rms"":0.6604987083045887,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5406224774196744,""v_hat_rms"":0.540714163500321,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.828281176276505,""drive_load_proxy_rms"":0.9116539231156879,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01528,54,1,1,0,0,6.24999952316284,11.056324005127,4.80632448196411,false,false,false,true,false,false,false,false,1,0.999999999999999,53,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.15132042794175504,""I_sum_rms"":0.7444694495054454,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5436271685175598,""v_hat_rms"":0.5437356648177695,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.9461533245630562,""drive_load_proxy_rms"":1.0360364360551821,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_01863,22,1,1,0,0,-9.55000019073486,-4.75446224212646,4.7955379486084,false,false,false,true,false,false,false,false,0.999997380048673,0.969536418255088,54,"{""gyro_z_mean"":0.357090562582016,""gyro_z_rms"":0.357090562582016,""I_sum_mean"":0.29933454282581806,""I_sum_rms"":0.2993624057745689,""I_diff_abs_mean"":-0.8682070083450526,""I_diff_abs_rms"":1.0090370641586888,""v_hat_mean"":-0.5975245502777398,""v_hat_rms"":0.5975754462139373,""kappa_proxy_mean"":0.7407339513301849,""kappa_proxy_rms"":0.7423262204434089,""drive_load_proxy_mean"":-0.7265034781303257,""drive_load_proxy_rms"":0.8203300503223024,""yaw_consistency_error_mean"":-0.3377050030976534,""yaw_consistency_error_rms"":0.33771605340431005}"
test_00899,54,1,1,0,0,6.24999952316284,11.0447111129761,4.79471158981323,false,false,false,true,false,false,false,false,0.991386294047821,0.999999486274811,55,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.5217916972469538,""I_sum_rms"":0.5218047640369567,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5332958637736738,""v_hat_rms"":0.5332959792895785,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":0.5565678081475198,""drive_load_proxy_rms"":0.556571652679894,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02496,54,1,1,0,0,6.24999952316284,11.0413761138916,4.79137659072876,false,false,false,true,false,false,false,false,1,1,56,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.7652861194746947,""I_sum_rms"":0.9576849558223935,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5526975500397384,""v_hat_rms"":0.552757513161967,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.2978299814276397,""drive_load_proxy_rms"":1.3395796666046678,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00824,22,1,1,0,0,-9.55000019073486,-4.80800199508667,4.74199819564819,false,false,false,true,false,false,false,false,0.999997549261971,0.986959744241591,57,"{""gyro_z_mean"":0.357090562582016,""gyro_z_rms"":0.357090562582016,""I_sum_mean"":0.29977757786400616,""I_sum_rms"":0.29980278410969374,""I_diff_abs_mean"":-0.7312239822931588,""I_diff_abs_rms"":0.8803796045118494,""v_hat_mean"":-0.5996677745133638,""v_hat_rms"":0.5997131314386337,""kappa_proxy_mean"":0.7545086806640029,""kappa_proxy_rms"":0.756026529087573,""drive_load_proxy_mean"":-0.6257622395642102,""drive_load_proxy_rms"":0.7233574631492489,""yaw_consistency_error_mean"":-0.3377252807840705,""yaw_consistency_error_rms"":0.3377364198173176}"
test_01669,60,1,1,0,0,9.24999904632568,13.987174987793,4.73717594146729,false,false,false,true,false,false,false,false,0.999999999999993,0.999999999999884,58,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.3572168445389252,""I_sum_rms"":0.6534643453805337,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5042324499227107,""v_hat_rms"":0.5042894990491803,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.0499525577761233,""drive_load_proxy_rms"":1.0959718836494365,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_02002,54,1,1,0,0,6.24999952316284,10.98499584198,4.73499631881714,false,false,false,true,false,false,false,false,0.999999999999999,0.999999999999999,59,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.3557302307399368,""I_sum_rms"":0.8214430716683738,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5466474676504731,""v_hat_rms"":0.5467563015784841,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.0640561147592962,""drive_load_proxy_rms"":1.147056703762319,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_03122,54,1,1,0,0,6.24999952316284,10.9615859985352,4.71158647537231,false,false,false,true,false,false,false,false,0.999999999999998,0.999999999999998,60,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":0.5604607498335099,""I_sum_rms"":0.892132598465381,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5496719591319561,""v_hat_rms"":0.5497645490804405,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":1.181312137749046,""drive_load_proxy_rms"":1.2474755231736903,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_03071,9,2,2,0,0,-8.15790176391602,-3.48661065101624,4.67129135131836,false,false,false,false,true,false,true,false,0.999999983671941,0.619066423613137,61,"{""gyro_z_mean"":0.012682403453936786,""gyro_z_rms"":0.10942583556101539,""I_sum_mean"":0.3739949699956924,""I_sum_rms"":0.4443754423423295,""I_diff_abs_mean"":-1.2756641792075243,""I_diff_abs_rms"":1.3934091507717379,""v_hat_mean"":-0.5224337140098214,""v_hat_rms"":0.5226022282617687,""kappa_proxy_mean"":-0.6100282998577313,""kappa_proxy_rms"":0.7118279293343948,""drive_load_proxy_mean"":0.7123786348383874,""drive_load_proxy_rms"":0.8566576224164375,""yaw_consistency_error_mean"":-0.029706476003411808,""yaw_consistency_error_rms"":0.12903264822595084}"
test_03357,22,1,1,0,0,-9.55000019073486,-4.99402809143066,4.5559720993042,false,false,false,true,false,false,false,false,0.999996700069614,0.949914820197922,62,"{""gyro_z_mean"":0.357090562582016,""gyro_z_rms"":0.357090562582016,""I_sum_mean"":0.2988963562529534,""I_sum_rms"":0.2989262447757946,""I_diff_abs_mean"":-1.0053749717772007,""I_diff_abs_rms"":1.1231332785946986,""v_hat_mean"":-0.5954007278196514,""v_hat_rms"":0.5954502445070391,""kappa_proxy_mean"":0.7271121996454895,""kappa_proxy_rms"":0.728548441448675,""drive_load_proxy_mean"":-0.8279199828393757,""drive_load_proxy_rms"":0.9072611331175969,""yaw_consistency_error_mean"":-0.3376759164966643,""yaw_consistency_error_rms"":0.33768683498999624}"
test_01586,27,1,1,0,0,-6.75,-2.19486546516418,4.55513477325439,false,false,false,true,false,false,false,false,0.999974701309454,0.99999551275919,63,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-1.001313999760896,""I_sum_rms"":1.0849347059439953,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5813294965773821,""v_hat_rms"":0.5813666603419939,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-0.6976427669287659,""drive_load_proxy_rms"":0.7435486175919557,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
